Bodega;PRODUCTO;CLASIFICACION;ING. ACTIVO;Fecha Ingreso;Cantidad;n¡ Guia;Saldo;Unid.;Fechas Salida;Cantidad;Saldo;Empresa;Lugar;Cultivo;Sector; N¡ Guia  ; Valor Unit ; $ salida ; $ stock ;X;
San Jorge;Sulfato de magnesio;Fertilizantes;;01-12-16;100;;100;kg;01-12-16;4;96;Valcam;San Jorge;Flores;;;450;1800;43.200;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;96;kg;05-12-16;25;71;Valcam;Catemu;Tomate;;;450;11250;31.950;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;71;kg;06-12-16;3,5;67,5;Valcam;Allende;Flores;;;450;1575;30.375;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;67,5;kg;07-12-16;1;66,5;Valcam;San Jorge;Flores;;;450;450;29.925;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;66,5;kg;15-12-16;1;65,5;Valcam;San Jorge;Flores;;;450;450;29.475;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;65,5;kg;30-12-16;2;63,5;Valcam Zamora;Allende;Aj’ 17;;;450;900;28.575;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;63,5;kg;03-01-17;25;38,5;Valcam;llay llay;Apio 17;;;450;11250;17.325;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;38,5;kg;06-01-17;25;13,5;Valcam;Catemu;Tomate;;;450;11250;6.075;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;13,5;kg;05-07-17;4;9,5;Calisario;llay llay;Apio 17;;;450;1800;4.275;;
San Jorge;Sulfato de magnesio;Fertilizantes;;06-07-17;500;;9,5;kg;19-07-17;25;475;Valcam;Catemu;Apio 17;;;450;11250;213.750;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;475;kg;20-07-17;50;425;Valcam;Llay Llay;Apio 17;;;450;22500;191.250;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;425;kg;26-07-17;2;423;Nelson Zamora;San Felipe;Apio 17;;;450;900;190.350;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;423;kg;27-07-17;1,75;421,25;H. Zamora;Allende;Apio 17;;;450;787,5;189.563;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;421,25;kg;01-08-17;4;417,25;Ventura ;Catemu;Apio 17;;;450;1800;187.763;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;417,25;kg;05-08-17;25;392,25;Valcam ;Llay Llay;Apio 17;;;450;11250;176.513;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;392,25;kg;05-08-17;6;386,25;Ricardo Vasquez;Catemu;Apio 17;;;450;2700;173.813;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;386,25;kg;07-08-17;2;384,25;Valcam;Poncho Celeste;Apio 17;;;450;900;172.913;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;384,25;kg;07-08-17;3;381,25;Valcam Zamora;Pocochay;Apio 17;;;450;1350;171.563;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;381,25;kg;07-08-17;1;380,25;H2 valcam/Zamora;Allende;Apio 17;;;450;450;171.113;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;380,25;kg;07-08-17;0,5;379,75;Valcam;Collao;Apio 17;;;450;225;170.888;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;379,75;kg;10-08-17;25;354,75;Valcam;Catemu;Apio 17;;;450;11250;159.638;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;354,75;kg;21-08-17;3;351,75;Valcam Zamora ;Pocochay;Apio 17;;;450;1350;158.288;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;351,75;kg;21-08-17;1,7;350,05;Valcam Zamora ;Allende;Apio 17;;;450;765;157.523;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;350,05;kg;21-08-17;1;349,05;Valcam Zamora ;Allende;Apio 17;;;450;450;157.073;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;349,05;kg;21-08-17;2;347,05;Nelson Zamora;San Felipe;Apio 17;;;450;900;156.173;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;347,05;kg;23-08-17;2;345,05;Valcam;Poncho Celeste;Apio 17;;;450;900;155.273;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;345,05;kg;23-08-17;0,5;344,55;Valcam;Collao;Apio 17;;;450;225;155.048;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;344,55;kg;29-08-17;25;319,55;Valcam;Catemu;Apio 17;;;450;11250;143.798;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;319,55;kg;11-09-17;2;317,55;Valcam;Poncho Celeste;Apio 17;;;450;900;142.898;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;317,55;kg;13-09-17;5;312,55;Ricardo Vasquez;Catemu;Apio 17;;;450;2250;140.648;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;312,55;kg;14-09-17;2;310,55;Nelson Zamora;San Felipe;Apio 17;;;450;900;139.748;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;310,55;kg;02-10-17;25;285,55;Valcam;Catemu;Apio 17;;;450;11250;128.498;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;285,55;kg;13-10-17;5;280,55;Valcam;Llay Llay;Apio 17;;;450;2250;126.248;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;280,55;kg;16-12-17;50;230,55;Valcam ;llay llay;Cebolla 18;;380;450;22500;103.748;;
San Jorge;Sulfato de magnesio;Fertilizantes;;;;;230,55;kg;30-01-18;5,55;225;cuadratura bodega ;;P_rdida;;;450;2497,5;101.250;x;
San Jorge;Sulfato de magnesio;Fertilizantes;;20-12-17;50;;50;Kg;20-12-17;25;25;Valcam;Llay Llay;Aj’ 18;;326;450;11250;11.250;x;
San Jorge;Sulfato de Potasio;Fertilizantes;;;;;375;kg;22-02-17;375;0;Valcam;Allende;Aj’ 17;;;447;167625; - ;0;
San Jorge;Superfosfato triple;Fertilizantes;;25-09-17;800;;800;kg;25-09-17;800;0;Valcam;Llay Llay;Cebolla 18;;;258;206400; - ;0;
San Jorge;Terrasorb Foliar;Abonos Foliares;;;2,5;;;lts;21-12-16;2,5;0;Valcam;Allende;Aj’ 17;;;6500;16250; - ;0;
San Jorge;Tacora ;Fungicidas;;30-01-18;7;lo trajo don Nelson Zamora ;7;kg;17-02-18;0,2;6,8;Valcam;La Ligua;Flores;;;;;;;
San Jorge;Tacora ;Fungicidas;;;;;6,8;kg;21-02-18;0,027;6,773;Collao;Don Bosco;Dalia;;640;;;;X;
San Jorge;Trainer;Abonos Foliares;;;55;;;lts;21-06-16;6;49;Valcam Zamora;Allende;Apio 16;;;6500;39000;318.500;;
San Jorge;Trainer;Abonos Foliares;;;;;49;lts;23-06-16;5;44;Gonzalo Gonzalez;San Pedro;Apio 16;;;6500;32500;286.000;;
San Jorge;Trainer;Abonos Foliares;;;;;44;lts;24-06-16;5;39;Ventura ;Catemu;Apio 16;;;6500;32500;253.500;;
San Jorge;Trainer;Abonos Foliares;;;;;39;lts;04-07-16;15;24;Valcam;Llay Llay;Apio 17;;;6500;97500;156.000;;
San Jorge;Trainer;Abonos Foliares;;;;;24;lts;04-07-16;5;19;Pedro Henriquez;Llay Llay;Apio 17;;;6.500;32.500;123.500;;
San Jorge;Trainer;Abonos Foliares;;;;;19;lts;22-07-16;8;11;Valcam Zamora;Allende;Apio 16;;;6500;52000;71.500;;
San Jorge;Trainer;Abonos Foliares;;;;;11;lts;20-07-16;11;0;Valcam;Catemu;Tomate;;;6500;71500; - ;;
San Jorge;Trainer;Abonos Foliares;;27-07-16;64;;64;lts;01-08-16;15;49;Pedro Henriquez;Llay Llay;Apio 17;;;6.500;97.500;318.500;;
San Jorge;Trainer;Abonos Foliares;;;;;49;lts;01-08-16;1;48;Rodrigo martinez;Pocochay;Apio 16;;;6500;6500;312.000;;
San Jorge;Trainer;Abonos Foliares;;;;;48;lts;29-07-16;1;47;Valcam;Casta–o 1;Apio 16;;;6500;6500;305.500;;
San Jorge;Trainer;Abonos Foliares;;;;;47;lts;17-08-16;3;44;Rodrigo martinez;Pocochay;Apio 16;;;6500;19500;286.000;;
San Jorge;Trainer;Abonos Foliares;;;;;44;lts;17-08-16;1;43;Rodrigo martinez;Pocochay;Apio 16;;;6500;6500;279.500;;
San Jorge;Trainer;Abonos Foliares;;;;;43;lts;22-08-16;3;40;Gonzalo Gonzalez;San Pedro;Apio 16;;;6500;19500;260.000;;
San Jorge;Trainer;Abonos Foliares;;;;;40;lts;22-08-16;1;39;Valcam;San Jorge;Monarda;;;6500;6500;253.500;;
San Jorge;Trainer;Abonos Foliares;;;;;39;lts;23-08-16;3;36;Valcam;Casta–o 1;Apio 16;;;6500;19500;234.000;;
San Jorge;Trainer;Abonos Foliares;;;;;36;lts;26-08-16;1;35;Valcam;San Jorge;Monarda;;;6500;6500;227.500;;
San Jorge;Trainer;Abonos Foliares;;;;;35;lts;02-09-16;6;29;Gonzalo Gonzalez;San Pedro;Apio 17;;;6500;39000;188.500;;
San Jorge;Trainer;Abonos Foliares;;;;;29;lts;07-09-16;15;14;Juan Gonzalez;San Pedro;Kale;;;6500;97500;91.000;;
San Jorge;Trainer;Abonos Foliares;;;;;14;lts;16-09-16;1;13;Valcam;San Jorge;Monarda;;;6500;6500;84.500;;
San Jorge;Trainer;Abonos Foliares;;;;;13;lts;17-09-16;12;1;Valcam;Llay Llay;Kale 17;;;6500;78000;6.500;;
San Jorge;Trainer;Abonos Foliares;;23-09-16;100;;101;lts;01-10-16;1;100;Valcam;San Jorge;Monarda;;;6500;6500;650.000;;
San Jorge;Trainer;Abonos Foliares;;;;;100;lts;04-10-16;5;95;Valcam Zamora;Allende;Kale;;;6500;32500;617.500;;
San Jorge;Trainer;Abonos Foliares;;;;;95;lts;06-10-16;15,7;79,3;Valcam;Llay Llay;Kale 17;;;6500;102050;515.450;;
San Jorge;Trainer;Abonos Foliares;;;;;79,3;lts;08-10-16;5;74,3;Pedro Henriquez;Llay Llay;Apio 17;;;6.500;32.500;482.950;;
San Jorge;Trainer;Abonos Foliares;;;;;74,3;lts;17-10-16;34,3;40;Valcam;Llay Llay;Tomate 17;;;6500;222950;260.000;;
San Jorge;Trainer;Abonos Foliares;;;;;40;lts;21-10-16;20;20;Valcam;Llay Llay;Apio 17;;;6500;130000;130.000;;
San Jorge;Trainer;Abonos Foliares;;;;;20;lts;29-10-16;20;0;Valcam ; Llay Llay ;Apio 16;;;6500;130000; - ;;
San Jorge;Trainer;Abonos Foliares;;04-11-16;100;;100;lts;04-11-16;20;80;Valcam;Llay Llay;Tomate 17;;;6500;130000;520.000;;
San Jorge;Trainer;Abonos Foliares;;;;;80;lts;11-11-16;20;60;Valcam;Llay Llay;Kale 17;;;6500;130000;390.000;;
San Jorge;Trainer;Abonos Foliares;;;;;60;lts;18-11-16;20;40;Valcam;Llay Llay;Tomate 17;;;6500;130000;260.000;;
San Jorge;Trainer;Abonos Foliares;;;;;40;lts;21-11-16;2,5;37,5;Ventura ;Catemu;brocoli;;;6500;16250;243.750;;
San Jorge;Trainer;Abonos Foliares;;;;;37,5;lts;22-11-16;4;33,5;Valcam;Allende;Flores;;;6500;26000;217.750;;
San Jorge;Trainer;Abonos Foliares;;;;;33,5;lts;29-11-16;3;30,5;Valcam;Allende;Flores;;;6500;19500;198.250;;
San Jorge;Trainer;Abonos Foliares;;;;;30,5;lts;29-11-16;1,5;29;Valcam;San Jorge;Flores;;;6500;9750;188.500;;
San Jorge;Trainer;Abonos Foliares;;;;;29;lts;30-11-16;20;9;Valcam;Llay Llay;Tomate 17;;;6500;130000;58.500;;
San Jorge;Trainer;Abonos Foliares;;09-12-16;100;;109;lts;13-12-16;16;93;Valcam;Allende;Aj’ 17;;;6500;104000;604.500;;
San Jorge;Trainer;Abonos Foliares;;;;;93;lts;19-12-16;20;73;Valcam;Catemu;Tomate;;;6500;130000;474.500;;
San Jorge;Trainer;Abonos Foliares;;;;;73;lts;21-12-16;6;67;Valcam;Allende;Aj’ 17;;;6500;39000;435.500;;
San Jorge;Trainer;Abonos Foliares;;;;;67;lts;30-12-16;1,5;65,5;Valcam;Allende;Aj’ 17;;;6500;9750;425.750;;
San Jorge;Trainer;Abonos Foliares;;;;;65,5;lts;30-12-16;1;64,5;Valcam;San Jorge;Flores;;;6500;6500;419.250;;
San Jorge;Trainer;Abonos Foliares;;;;;64,5;lts;30-12-16;1;63,5;Valcam;Allende;Aj’ 17;;;6500;6500;412.750;;
San Jorge;Trainer;Abonos Foliares;;;;;63,5;lts;30-12-16;9;54,5;Massai;Massai;Prestamo;;;6500;58500;354.250;;
San Jorge;Trainer;Abonos Foliares;;;;;54,5;lts;03-01-17;13,5;41;Valcam;Catemu;Tomate;;;6500;87750;266.500;;
San Jorge;Trainer;Abonos Foliares;;;;;41;lts;06-01-17;2;39;Valcam;Llay Llay;Apio 17;;;6500;13000;253.500;;
San Jorge;Trainer;Abonos Foliares;;;;;39;lts;12-01-17;20;19;Valcam;Allende;Aj’ 17;;;6500;130000;123.500;;
San Jorge;Trainer;Abonos Foliares;;;;;19;lts;26-01-17;3;16;Valcam;Allende;Acelga 17;;;6500;19500;104.000;;
San Jorge;Trainer;Abonos Foliares;;;;;16;lts;26-01-17;1;15;Valcam;San Jorge;soya;;;6500;6500;97.500;;
San Jorge;Trainer;Abonos Foliares;;;;;15;lts;28-01-17;3;12;Valcam;Catemu;brocoli;;;6500;19500;78.000;;
San Jorge;Trainer;Abonos Foliares;;;;;12;lts;27-01-17;6;6;Valcam;Allende;Aj’ 17;;;6500;39000;39.000;;
San Jorge;Trainer;Abonos Foliares;;;;;6;lts;27-01-17;5;1;Valcam;Catemu;colchina;;;6500;32500;6.500;;
San Jorge;Trainer;Abonos Foliares;;;;;1;lts;02-02-17;1;0;Valcam;Allende;Aj’ 17;;;6500;6500; - ;;
San Jorge;Trainer;Abonos Foliares;;02-02-17;40;;40;lts;04-02-17;5;35;Valcam;Catemu;colchina;;;6500;32500;227.500;;
San Jorge;Trainer;Abonos Foliares;;;;;35;lts;04-02-17;5;30;Valcam;Catemu;brocoli;;;6500;32500;195.000;;
San Jorge;Trainer;Abonos Foliares;;15-02-17;60;;90;lts;20-02-17;6;84;Gonzalo Gonzalez;San Pedro;Apio 17;;;6500;39000;546.000;;
San Jorge;Trainer;Abonos Foliares;;;;;84;lts;20-02-17;5;79;Ventura ;Catemu;Apio 17;;;6500;32500;513.500;;
San Jorge;Trainer;Abonos Foliares;;;;;79;lts;15-03-17;4;75;Nelson Zamora;Sta Olga;Apio 17;;;6500;26000;487.500;;
San Jorge;Trainer;Abonos Foliares;;;;;75;lts;15-03-17;1,5;73,5;Valcam;Collao;Apio 17;;;6500;9750;477.750;;
San Jorge;Trainer;Abonos Foliares;;;;;73,5;lts;25-03-17;4;69,5;Ventura ;Catemu;Apio 17;;;6500;26000;451.750;;
San Jorge;Trainer;Abonos Foliares;;;;;69,5;lts;27-03-17;4;65,5;Valcam;Llay Llay;Apio 17;;;6500;26000;425.750;;
San Jorge;Trainer;Abonos Foliares;;;;;65,5;lts;27-03-17;2;63,5;Nelson Zamora;H. Zamora;Apio 17;;;6500;13000;412.750;;
San Jorge;Trainer;Abonos Foliares;;;;;63,5;lts;17-04-17;10;53,5;Valcam;Llay Llay;Apio 17;;;6500;65000;347.750;;
San Jorge;Trainer;Abonos Foliares;;;;;53,5;lts;18-04-17;53,5;0;Jaime Arancibia;Nogales;Apio 17;;;6.500;347.750; - ;;
San Jorge;Trainer;Abonos Foliares;;;;;0;lts;20-04-17;1;1;Reingreso;;;;;6500;6500;6.500;;
San Jorge;Trainer;Abonos Foliares;;17-05-17;100;;101;lts;29-05-17;2,5;98,5;;;;;;6500;16250;640.250;;
San Jorge;Trainer;Abonos Foliares;;;;;98,5;lts;30-05-17;2,5;96;;;;;;6500;16250;624.000;;
San Jorge;Trainer;Abonos Foliares;;;;;96;lts;31-05-17;0,75;95,25;Valcam;Pocochay;Lavanda;;;6500;4875;619.125;;
San Jorge;Trainer;Abonos Foliares;;;;;95,3;lts;09-06-17;20;75,25;Valcam;Llay Llay;Apio 17;;;6500;130000;489.125;;
San Jorge;Trainer;Abonos Foliares;;;;;75,3;lts;20-06-17;20;55,25;Pedro Henriquez;Llay Llay;Apio 17;;;6.500;130.000;359.125;;
San Jorge;Trainer;Abonos Foliares;;;;;55,3;lts;29-06-17;23;32,25;Valcam;Llay Llay;Apio 17;;;6500;149500;209.625;;
San Jorge;Trainer;Abonos Foliares;;;;;32,3;lts;29-06-17;11;21,25;Valcam;Llay Llay;Apio 17;;;6500;71500;138.125;;
San Jorge;Trainer;Abonos Foliares;;;;;21,3;lts;29-06-17;16,25;5;Valcam;Llay Llay;Apio 17;;;6500;105625;32.500;;
San Jorge;Trainer;Abonos Foliares;;;;;5;lts;26-01-17;0,5;4,5;Massai;Prestamo ;;;;6500;3250;29.250;;
San Jorge;Trainer;Abonos Foliares;;;;;4,5;lts;05-06-17;4,5;0;Massai;Prestamo ;;;;6500;29250; - ;;
San Jorge;Trainer;Abonos Foliares;;03-07-17;100;;100;lts;04-07-17;4;96;Calisario;Llay Llay;Apio 17;;;6500;26000;624.000;;
San Jorge;Trainer;Abonos Foliares;;;;;96;lts;17-07-17;1;95;Nelson Zamora;Allende;Apio 17;;;6500;6500;617.500;;
San Jorge;Trainer;Abonos Foliares;;;;;95;lts;19-07-17;20;75;Valcam;Catemu;Apio 17;;;6500;130000;487.500;;
San Jorge;Trainer;Abonos Foliares;;;;;75;lts;21-07-17;15;60;Valcam;Llay Llay;Apio 17;;;6500;97500;390.000;;
San Jorge;Trainer;Abonos Foliares;;;;;60;lts;26-07-17;2;58;Nelson Zamora;San Felipe;Apio 17;;;6500;13000;377.000;;
San Jorge;Trainer;Abonos Foliares;;;;;58;lts;27-07-17;1,75;56,25;H. Zamora;Allende;Apio 17;;;6500;11375;365.625;;
San Jorge;Trainer;Abonos Foliares;;;;;56,3;lts;29-07-17;2;54,25;Marco Arangue;Raut_n;Apio 17;;;6500;13000;352.625;;
San Jorge;Trainer;Abonos Foliares;;;;;54,3;lts;01-08-17;4;50,25;Ventura ;Catemu;Apio 17;;;6500;26000;326.625;;
San Jorge;Trainer;Abonos Foliares;;;;;50,3;lts;03-08-17;1,5;48,75;Victor Collao;Hijuelas;Apio 17;;;6500;9750;316.875;;
San Jorge;Trainer;Abonos Foliares;;;;;48,8;lts;03-08-17;9;39,75;Pedro Henriquez;Llay Llay;Apio 17;;;6.500;58.500;258.375;;
San Jorge;Trainer;Abonos Foliares;;;;;39,8;lts;03-08-17;7;32,75;Calisario;Llay Llay;Apio 17;;;6500;45500;212.875;;
San Jorge;Trainer;Abonos Foliares;Devolucion de massai;05-08-17;14;;46,8;lts;;;46,75;Valcam ;San Jorge;;;;6500;0;303.875;;
San Jorge;Trainer;Abonos Foliares;;;;;46,8;lts;05-08-17;26;20,75;Valcam;Llay Llay;Apio 17;;;6500;169000;134.875;;
San Jorge;Trainer;Abonos Foliares;;;;;20,8;lts;05-08-17;6;14,75;Ricardo Vasquez;Catemu;Apio 17;;;6500;39000;95.875;;
San Jorge;Trainer;Abonos Foliares;;;;;14,8;lts;07-08-17;2;12,75;Valcam;Poncho Celeste;Apio 17;;;6500;13000;82.875;;
San Jorge;Trainer;Abonos Foliares;;;;;12,8;lts;07-08-17;3;9,75;Zamora Valcam;Pocochay;Apio 17;;;6500;19500;63.375;;
San Jorge;Trainer;Abonos Foliares;;;;;9,8;lts;07-08-17;1;8,75;H. Zamora/Valcam;Allende;Apio 17;;;6500;6500;56.875;;
San Jorge;Trainer;Abonos Foliares;;;;;8,8;lts;07-08-17;0,5;8,25;Valcam;Collao;Apio 17;;;6500;3250;53.625;;
San Jorge;Trainer;Abonos Foliares;;;;;8,3;lts;21-08-17;3;5,25;Valcam Zamora;Pocochay;Apio 17;;;6500;19500;34.125;;
San Jorge;Trainer;Abonos Foliares;;;;;5,3;lts;21-08-17;1,7;3,55;Valcam Zamora;Allende;Apio 17;;;6500;11050;23.075;;
San Jorge;Trainer;Abonos Foliares;;;;;3,6;lts;21-08-17;1;2,55;Valcam Zamora;Allende;Apio 17;;;6500;6500;16.575;;
San Jorge;Trainer;Abonos Foliares;;;;;2,6;lts;23-08-17;2;0,55;Valcam;Poncho Celeste;Apio 17;;;6500;13000;3.575;;
San Jorge;Trainer;Abonos Foliares;;;;;0,6;lts;04-09-17;0,55;0;Pedro Henriquez;Llay Llay;Apio 17;;;6.500;3.575; - ;0;
San Jorge;Tribodyn (Lithovit);Abonos Foliares;;28-06-17;7;;7;Kg;;;7;;;;;;;0; - ;X;
San Jorge;Ultrasol Multiproposito;Fertilizantes;;11-09-17;25;;25;Kg;11-09-17;25;0;Valcam Zamora ;Naves;Flores 18;;;1040;26000; - ;0;
San Jorge;Ultrasol Inicial;Fertilizantes;;11-10-17;50;;50;Kg;11-10-17;25;25;Valcam;Collao;Flores;;;1017;25425;25.425;;
San Jorge;Ultrasol Inicial;Fertilizantes;;;;;25;Kg;23-10-17;25;0;Valcam ;Collao;Flores;;;1017;25425; - ;;
San Jorge;Ultrasol Inicial;Fertilizantes;;02-11-17;100;;100;Kg;15-11-17;25;75;Valcam ;Collao;Flores;;;1017;25425;76.275;;
San Jorge;Ultrasol Inicial;Fertilizantes;;;;;75;Kg;30-11-17;11;64;Valcam;Collao;Flores;;301;1017;11187;65.088;;
San Jorge;Ultrasol Inicial;Fertilizantes;;;;;64;Kg;01-12-17;13;51;Valcam ;Pocochay;Flores;;302;1017;13221;51.867;;
San Jorge;Ultrasol Inicial;Fertilizantes;;;;;51;Kg;30-01-18;51;0;Valcam ;Poncho Celeste;Apio 17;;;;;;0;
San Jorge;Ultrasol Producci—n;Fertilizantes;;07-11-17;100;;100;kg;10-11-17;25;75;Valcam ;Collao;Flores;;;1017;25425;76.275;;
San Jorge;Ultrasol Producci—n;Fertilizantes;;;;;75;Kg;17-11-17;50;25;Valcam ;Collao;Flores;;;1017;50850;25.425;;
San Jorge;Ultrasol Producci—n;Fertilizantes;;;;;25;Kg;17-11-17;25;0;Valcam ;Pocochay;Flores;;;1017;25425; - ;;
San Jorge;Ultrasol Producci—n;Fertilizantes;;27-11-17;300;;300;Kg;30-11-17;21;279;Valcam ;Collao;Flores;;;1017;21357;283.743;;
San Jorge;Ultrasol Producci—n;Fertilizantes;;;;;279;Kg;01-12-17;9;270;Valcam ;Pocochay;Flores;;;1017;9153;274.590;;
San Jorge;Ultrasol Producci—n;Fertilizantes;;;;;270;Kg;12-12-17;50;220;Valcam ;Pocochay;Flores;;311;1017;50850;223.740;;
San Jorge;Ultrasol Producci—n;Fertilizantes;;;;;220;Kg;12-12-17;50;170;Valcam ;Collao;Flores;;311;1017;50850;172.890;;
San Jorge;Ultrasol Producci—n;Fertilizantes;;;;;170;Kg;19-01-18;50;120;Rosario Fernandez;La Ligua;Flores;;400;;;;;
San Jorge;Ultrasol Producci—n;Fertilizantes;;;;;120;Kg;30-01-18;108,62;11,38;cuadratura bodega ;;P_rdida;;;;;;X;
San Jorge;ULTRASOL ESPECIAL;Fertilizantes;Cofirmar Don EDISON;;600;;611,4;Kg;13-02-18;75;536,38;Valcam;San Jorge;Apio 18;;631;;;;;
San Jorge;ULTRASOL ESPECIAL;Fertilizantes;;;;;536,4;Kg;02-03-18;75;461,38;Valcam;Poncho Celeste;Apio 18;;704;;;;;
San Jorge;ULTRASOL ESPECIAL;Fertilizantes;;;;;461,4;Kg;09-03-18;75;386,38;Valcam;Poncho Celeste;Apio 18;;720;;;;;
San Jorge;ULTRASOL ESPECIAL;Fertilizantes;;;;;386,4;Kg;13-03-18;75;311,38;Valcam;Poncho Celeste;Apio 18;;727;;;;;
San Jorge;ULTRASOL ESPECIAL;Fertilizantes;;;;;311,4;Kg;26-03-18;75;236,38;Valcam;Poncho Celeste;Apio 18;;746;;;;x;
San Jorge;Urea;Fertilizantes;;12-10-16;3000;;;Kg;12-10-16;1000;2000;Pedro Henriquez;Llay Llay;Apio 17;;;218;218.000;436.000;;
San Jorge;Urea;Fertilizantes;;;;;2000;Kg;12-10-16;2000;0;Valcam;Llay Llay;Kale 17;;;218;436000; - ;;
San Jorge;Urea;Fertilizantes;;17-10-16;2000;;2000;kg;25-10-16;2000;0;Valcam;Llay Llay;Kale 17;;;218;436000; - ;;
San Jorge;Urea;Fertilizantes;;14-12-16;25;;;kg;14-12-16;25;0;Valcam;Collao;Maiz;prestamo de  massai;;218;5450; - ;;
San Jorge;Urea;Fertilizantes;;23-12-16;45;;;kg;23-12-16;45;0;Valcam;Collao;Oenothera;prestamo de  massai;;218;9810; - ;;
San Jorge;Urea;Fertilizantes;;30-12-16;45;;;kg;30-12-16;45;0;Valcam;Collao;Maiz;prestamo de  massai;;218;9810; - ;;
San Jorge;Urea;Fertilizantes;;07-01-17;2000;;2000;kg;07-01-17;2000;0;Massai;San Jorge;Aj’ 17;Prestamo a Massai;;218;436000; - ;;
San Jorge;Urea;Fertilizantes;;07-01-17;50;;50;kg;07-01-17;45;5;Valcam;Collao;Maiz;Devolucion de Massai;;218;9810;1.090;;
San Jorge;Urea;Fertilizantes;;07-01-17;1800;;1800;kg;16-02-17;600;1200;Gonzalo Gonzalez;San Pedro;Apio 17;;;218;130800;261.600;;
San Jorge;Urea;Fertilizantes;;;;;1200;kg;28-02-17;500;700;Victor Collao;La Calera;Apio 17;;;218;109000;152.600;;
San Jorge;Urea;Fertilizantes;;;;;700;kg;02-03-17;100;600;Valcam;Collao;Apio 17;;;218;21800;130.800;;
San Jorge;Urea;Fertilizantes;;;;;600;kg;03-03-17;600;0;Gonzalo Gonzalez;San Pedro;Apio 17;;;218;130800; - ;;
San Jorge;Urea;Fertilizantes;;;50;;0;kg;10-03-17;50;0;Massai;Devolucion;;;;218;10900; - ;;
San Jorge;Urea;Fertilizantes;;;300;;0;kg;24-03-17;300;0;Massai;Prestamo ;;;;218;65400; - ;;
San Jorge;Urea;Fertilizantes;;;150;;0;kg;01-04-17;150;0;Valcam ;Collao;Apio 17;;;218;32700; - ;;
San Jorge;Urea;Fertilizantes;;28-08-17;500;;500;kg;02-09-17;50;450;Valcam;Pocochay;Flores 18;;;218;10900;98.100;;
San Jorge;Urea;Fertilizantes;;;;;450;kg;06-09-17;50;400;Valcam;Collao;Apio 17;;;218;10900;87.200;;
San Jorge;Urea;Fertilizantes;;;;;400;kg;08-09-17;100;300;Valcam;San Jorge;Apio 17;;;218;21800;65.400;;
San Jorge;Urea;Fertilizantes;;;;;300;kg;11-09-17;50;250;Valcam;Collao;Apio 17;;;218;10900;54.500;;
San Jorge;Urea;Fertilizantes;;;;;250;kg;12-09-17;100;150;Valcam;Poncho Celeste;Apio 17;;;218;21800;32.700;;
San Jorge;Urea;Fertilizantes;;;;;150;kg;22-09-17;100;50;Valcam ;Collao;Apio 17;;;218;21800;10.900;;
San Jorge;Urea;Fertilizantes;;;;;50;kg;23-09-17;100;-50;Valcam ;San Jorge;Apio 17;;;218;21800;-10.900;;
San Jorge;Urea;Fertilizantes;;22-09-17;500;;450;kg;27-09-17;450;0;Marco Arangue;Raut_n;Apio 17;;;218;98100; - ;;
San Jorge;Urea;Fertilizantes;;;;;0;kg;06-10-17;100;-100;Valcam;San Jorge;Apio 17;;;218;21800;-21.800;;
San Jorge;Urea;Fertilizantes;;04-10-17;500;;400;kg;13-10-17;50;350;Valcam;Pocochay;Flores;;;218;10900;76.300;;
San Jorge;Urea;Fertilizantes;;;;;350;kg;25-10-17;50;300;Valcam ;Poncho Celeste;Apio 17;;;218;10900;65.400;;
