Fecha ;Nç;T.DOC.;Proveedor;Item;ClasificaciÜn Gastos;Lugar;Cultivo/Unidad;ClasificaciÜn Cultivo; Nç ; Cantidad ; Unit. ; Neto ; IVA ; IEF ; IEV/FEP ; Total ; Empresa ; REAL ; Estado 1 ; Comp /cheque ;Fecha ;Monto
11-12-17;2768;Fact;silva y cia ltda;diesel ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;386.863;73.504;65.460;65.460;525.827;brice_o;Brice_o;PAGADA;;;
11-12-17;134932;Guia ;Massai ;Rollos layflat 3;Bodega;San Jorge;Bodega;Bodega;;5;;;;;; -   ;Massai ;Massai ;;;;
11-12-17;325;Fact;Disnelda Araya;Cambio de Aceite y filtro ;MantenciÜn/ReparaciÜn;San Jorge;Maquinaria;Maquinaria;;;;41.681;7.919;;;49.600;brice_o;Brice_o;PAGADA;;;
11-12-17;2264383;Guia ;Copeval ;Mezcla 172020;Bodega;San Jorge;Bodega;Bodega;;1.300;;361.400;68.666;;;430.066;Massai;Massai;;;;
11-12-17;2264382;Guia ;Copeval ;"perforador/abrazaderas 3""/terminal he 90mm/tuvo pvc 90mm/reduccion larga ";Bodega;San Jorge;Bodega;Bodega;;;;;;;;895.725;Massai;Massai;;;;
11-12-17;1869;Guia ;Com. Rosati;Diesel ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;3.692;702;;608;5.002;brice_o;Brice_o;PAGADA;;;
11-12-17;2100;Guia ;Com. Rosati;Diesel ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;24.234;4.604;;3.988;32.826;brice_o;Brice_o;;;;
11-12-17;14168;Guêa ;Agric. Los Olmos Ltda;Plantulas;Semillas, plantas;LLay llay;Colchina ;Colchina 18;;80.165;;1.501.320;285.251;;;1.786.571;Diana ;Valcam;;;;
12-12-17;979841;Guia ;Soquimich;urea granulada ;Bodega;LLay llay;Bodega;Bodega;;10.000;220;;;;; -   ;Zamora ;Valcam;;;;
12-12-17;7736;Guia ;silva y cia ltda;Diesel ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;448.920;;;;448.920;brice_o;Brice_o;;;;
12-12-17;15275;Fact;Retrac ;mantenimiento tractor nç1;MantenciÜn/ReparaciÜn;San Jorge;Maquinaria;Maquinaria;;;;450.187;85.536;;;535.723;brice_o;Brice_o;pagada por don juan gonzalez;;;
12-12-17;193;Fact;Francisco Gomez Grandon ;filtro elemento petroleo ;Repuestos;San Jorge;Maquinaria;Maquinaria;;;;38.000;7.220;;;45.220;brice_o;Brice_o;pendiente ;;;
12-12-17;8031;Fact;Ferreteria San Pedro ;Balanza electronica ;Bodega;San Jorge;Bodega;Bodega;;;;23.109;4.391;;;27.500;brice_o;Brice_o;PAGADA;;;
12-12-17;10100;Guêa ;Europlant;Plantulas;Semillas, plantas;LLay llay;Apio 18;Apio 18;;200.124;10;2.001.240;380.236;;;2.381.476;Invertec ;Valcam;;;;
12-12-17;47;Fact;David villarroel Arancibia;flete pocochay a llayllay, un tractor con elevador y retorno 160 sacos de abono a san jorge ;Traslados/Fletes;San Jorge;Maquinaria;Maquinaria;;;;80.000;15.200;;;95.200;Valcam ;Valcam;A pago 19-12;;;
12-12-17;3136019;Fact;Copeval ;nitrato de magnesio/ sulfato de zinc;Bodega;San Jorge;Bodega;Bodega;;;;385.075;73.164;;;458.239;Gonzalez;Valcam;Pendiente ;;;
12-12-17;2101;Guia ;Com. Rosati;Diesel ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;25.550;4.855;;4.205;34.610;brice_o;Brice_o;;;;
12-12-17;2102;Guia ;Com. Rosati;diesel ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;28.194;5.357;;4.641;38.192;brice_o;Brice_o;;;;
12-12-17;87818;Fact;Com. Bella palma;combustible ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;16.138;3.066;;10.796;30.000;brice_o;Brice_o;PAGADA ;;;
12-12-17;87851;Fact;Com. Bella palma;Combustible ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;21.517;4.088;;14.395;40.000;brice_o;Brice_o;PAGADA;;;
12-12-17;710725;Fact;Cals ;Nitrato de potasio,nitrato de calcio ;Bodega;LLay llay;Bodega;Bodega;;;;2.552.450;484.966;;;3.037.416;Zamora ;Valcam;PAGADA;;;
13-12-17;7831;Guia ;silva y cia ltda;Diesel ;Bodega;LLay llay;Bodega;Bodega;;950;;508.250;96.568;;;604.818;brice_o;Brice_o;;;;
13-12-17;2815;Fact;silva y cia ltda;diesel ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;329.652;62.634;;56.635;448.921;brice_o;Brice_o;PAGADA;;;
13-12-17;76393;Guia ;Pucalan ;Guano mts3;Guano;La Hornilla ;Apio 18;Apio 18;;26;5.000;130.000;24.700;;;154.700;Invertec;Nelson Zamora;;;;
13-12-17;76392;Guia ;Pucalan ;Guano mts3;Guano;La Hornilla ;Apio 18;Apio 18;;24;5.000;120.000;22.800;;;142.800;Invertec;Nelson Zamora;;;;
13-12-17;37;Fact;ProRitech spa ;linea de riego 8000;Bodega;San Jorge;Bodega;Bodega;;57;44.550;2.539.350;482.477;;;3.021.827;Valcam ;Valcam;PAGADA;;;
13-12-17;10102;Guêa ;Europlant;Plantulas;Semillas, plantas;Catemu;Apio 18;Apio 18; conga  ;200.232;10;2.002.320;380.441;;;2.382.761;Invertec ;Valcam;;;;
13-12-17;42;Fact;David villarroel Arancibia;flete llay llay a catemu, con dos repartos de abono y de retorno un arado de llayllay a san jorge ;Traslados/Fletes;San Jorge;Maquinaria;Maquinaria;;;;40.000;7.600;;;47.600;Valcam ;Ventura;A pago 19-12;;;
13-12-17;48;Fact;David villarroel Arancibia;flete llay llay a pocochay, un tractor un carro guanero, flete pocochay a llayllay, tractor y carro guanero con retorno llayllay a pocochay con sacos de abono ;Traslados/Fletes;San Jorge;Maquinaria;Maquinaria;;;;160.000;30.400;;;190.400;Valcam ;Valcam;A pago 19-12;;;
13-12-17;3136084;Fact;Copeval ;metalaxil/puzzle/succes ;Bodega;San Jorge;Bodega;Bodega;;;;508.860;96.683;;;605.543;Gonzalez;Valcam;pendiente ;;;
13-12-17;3136085;Fact;Copeval ;Puzzle ;Bodega;San Jorge;Bodega;Bodega;;2;;62.000;11.780;;;73.780;Gonzalez;Valcam;pendiente;;;
13-12-17;2222465;Guia ;Copeval ;Puzzle ;Bodega;San Jorge;Bodega;Bodega;;1;;31.000;5.890;;;36.890;Gonzalez;Valcam;;;;
13-12-17;2264440;Guia ;Copeval;Mezcla 172020;Bodega;San Jorge;Bodega;Bodega;;50;;13.900;2.641;;;16.541;Massai ;Massai ;;;;
13-12-17;2264442;Guia ;Copeval;Adhesivo;Bodega;San Jorge;Bodega;Bodega;;5;;16.250;3.088;;;19.338;Massai ;Massai ;;;;
13-12-17;178826;NC;Copeval;Puzzle ;Bodega;San Jorge;Bodega;Bodega;;1;;31.000;5.890;;;-36.890;Gonzalez;Valcam;;;;
13-12-17;299488;Guia ;Cals ;Nitrato de potasio/ nitrato de calcio ;Bodega;LLay llay;Bodega;Bodega;;;;2.552.450;484.966;;;3.037.415;Zamora ;Valcam;;;;
13-12-17;711878;Fact;Cals;Azufre ventilado/tebuconazol/protek;Bodega;San Jorge;Bodega;Bodega;;;;481.680;91.519;;;573.199;Zamora ;Valcam;PAGADA;;;
13-12-17;3501;Guia ;Agric. Valcam;traslado de mezcla y urea ;Bodega;San Jorge;Bodega;Bodega;;;;; -   ;;; -   ;Valcam ;Valcam;;;;
14-12-17;147;Fact;Salinas y Salinas Ltda;reparacion tractor 1 y 6 ;MantenciÜn/ReparaciÜn;San Jorge;Maquinaria;Maquinaria;;;;260.000;49.400;;;309.400;brice_o;Brice_o;PAGADA;;;
14-12-17;65;Fact;Ricardo Vasquez Albornoz;Apio fresco ;Comercializadora;Catemu;Apio 17;Apio 17;;624.605;50;31.230.269;5.933.751;;;37.164.020;Valcam;Valcam;;;;
14-12-17;74982;Guia ;Pucalan ;Guano 28  bolos ;Guano;LLay llay;Apio 18;Apio 18;;42;6.100;256.200;48.678;;;304.878;Invertec;Segundo Calizario;;;;
14-12-17;74981;Guia ;Pucalan ;Guano 28  bolos ;Guano;LLay llay;Apio 18;Apio 18;;42;6.100;256.200;48.678;;;304.878;Invertec;Segundo Calizario;;;;
14-12-17;76654;Guia ;Pucalan ;Guano 28  bolos ;Guano;LLay llay;Apio 18;Apio 18;;42;6.100;256.200;48.678;;;304.878;Invertec;Segundo Calizario;;;;
14-12-17;7388;Fact;Juan Bas Alimentos s.a;Plantin aji rojo para salsa ;Semillas, plantas;San Jorge;Aji 18;Ajê 18;;;;5.513.056;1.047.481;;;6.560.537;Massai;Massai;;;;
14-12-17;7390;Fact;Juan Bas Alimentos s.a;Semillas de aji jalape_o PX207;Semillas, plantas;San Jorge;Aji 18;Ajê 18;;;;10.928.940;2.076.499;;;13.005.439;Massai ;Massai;;;;
14-12-17;7387;Fact;Juan Bas Alimentos s.a;Plantin aji rojo para salsa ;Semillas, plantas;San Jorge;Aji 18;Ajê 18;;;;7.036.701;1.336.973;;;8.373.674;Valcam ;Valcam;;;;
14-12-17;7389;Fact;Juan Bas Alimentos s.a;Semillas de aji jalape_o PX207;Semillas, plantas;San Jorge;Aji 18;Ajê 18;;600.000;;13.114.728;2.491.798;;;15.606.526;Valcam ;Valcam;;;;
14-12-17;140968;Fact;Ferreterias Andina ;varios ;InversiÜn;LLay llay;Inversion comedor ;InversiÜn;;;;52.445;9.965;;;62.410;Valcam ;Valcam;PAGADA;;;
14-12-17;10108;Guêa ;Europlant;Plantulas;Semillas, plantas;Olmue ;Apio 18;Apio 18; Conga  ;200.124;10;2.001.240;380.236;;;2.381.476;Invertec ;Valcam;;;;
14-12-17;2264445;Guia ;Copeval ;nitrato de magnesio/ sulfato de zinc;Bodega;San Jorge;Bodega;Bodega;;;;;;;;458.239;Gonzalez;Valcam;;;;
14-12-17;6160;Fact;Com. Sol y mar ltda ;Combustible ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;22.913;4.354;;15.235;42.502;Valcam ;Valcam;PAGADA ;;;
14-12-17;1664;Guia ;Com. Rosati;Diesel ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;19.111;3.631;;3.258;26.000;brice_o;Brice_o;;;;
14-12-17;17769;Fact;Chile mat;varios ;InversiÜn;LLay llay;Inversion comedor ;InversiÜn;;;;15.731;2.989;;;18.720;Valcam ;Valcam;PAGADA;;;
14-12-17;4112;Fact;Barraca de Madera Central;candado/mts de cadena/ galon latex ;InversiÜn;Pocochay;Maiz;Maêz 18;;;;18.487;3.513;;;22.000;brice_o;Valcam;Pagada;;;
15-12-17;76629;Guia ;Pucalan ;Guano mts3;Guano;Catemu;Apio 18;Apio 18;;40;6.100;244.000;46.360;;;290.360;Invertec;Ricardo Vasquez;;;;
15-12-17;76631;Guia ;Pucalan ;Guano mts3;Guano;Catemu;Apio 18;Apio 18;;39;6.100;237.900;45.201;;;283.101;Invertec;Ricardo Vasquez;;;;
15-12-17;76633;Guia ;Pucalan ;Guano mts3;Guano;Catemu;Apio 18;Apio 18;;39;6.100;237.900;45.201;;;283.101;Invertec;Ricardo Vasquez;;;;
15-12-17;76632;Guia ;Pucalan ;Guano mts3;Guano;Catemu;Apio 18;Apio 18;;40;6.100;244.000;46.360;;;290.360;Invertec;Ricardo Vasquez;;;;
15-12-17;76628;Guia ;Pucalan ;Guano mts3;Guano;Catemu;Apio 18;Apio 18;;39;6.100;237.900;45.201;;;283.101;Invertec;Ricardo Vasquez;;;;
15-12-17;76630;Guia ;Pucalan ;Guano mts3;Guano;Catemu;Apio 18;Apio 18;;39;6.100;237.900;45.201;;;283.101;Invertec;Ricardo Vasquez;;;;
15-12-17;74985;Guia ;Pucalan ;Guano 28  bolos ;Guano;Catemu 5;Apio 18;Apio 18;;42;6.100;256.200;48.678;;;304.878;Invertec;Ventura Sepulveda;;;;
15-12-17;74983;Guia ;Pucalan ;Guano 28  bolos ;Guano;Catemu 5;Apio 18;Apio 18;;42;6.100;256.200;48.678;;;304.878;Invertec;Ventura Sepulveda;;;;
15-12-17;74986;Guia ;Pucalan ;Guano 28  bolos ;Guano;Catemu 5;Apio 18;Apio 18;;42;6.100;256.200;48.678;;;304.878;Invertec;Ventura Sepulveda;;;;
15-12-17;74984;Guia ;Pucalan ;Guano 28  bolos ;Guano;Catemu 5;Apio 18;Apio 18;;42;6.100;256.200;48.678;;;304.878;Invertec;Ventura Sepulveda;;;;
15-12-17;7405;Fact;Juan Bas Alimentos s.a;Semilla de aji hibrida;Semillas, plantas;San Jorge;Aji 18;Ajê 18;;15.000;;2.575.560;489.356;;;3.064.916;Valcam ;Valcam;;;;
15-12-17;15311;Fact;Cristobal covarrubias inversiones ;diesel ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;7.354;1.397;;1.249;10.000;brice_o;Brice_o;PAGADA;;;
15-12-17;2109;Guia ;Com. Rosati;diesel ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;24.168;4.592;;4.120;32.880;brice_o;Brice_o;;;;
15-12-17;2108;Guia ;Com. Rosati;Diesel ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;11.485;2.182;;1.958;15.625;brice_o;Brice_o;;;;
15-12-17;17823;Fact;Chile mat;varios ;InversiÜn;LLay llay;Inversion comedor ;InversiÜn;;;;1.134;215;;;1.349;Valcam ;Valcam;PAGADA;;;
16-12-17;76636;Guia ;Pucalan ;Guano mts3;Guano;Catemu;Apio 18;Apio 18;;39;6.100;237.900;45.201;;;283.101;Invertec;Ricardo Vasquez;;;;
16-12-17;76635;Guia ;Pucalan ;Guano mts3;Guano;Catemu;Apio 18;Apio 18;;39;6.100;237.900;45.201;;;283.101;Invertec;Ricardo Vasquez;;;;
16-12-17;76634;Guia ;Pucalan ;Guano mts3;Guano;Catemu;Apio 18;Apio 18;;40;6.100;244.000;46.360;;;290.360;Invertec;Ricardo Vasquez;;;;
16-12-17;10113;Guêa ;Europlant;Plantulas ;Semillas, plantas;Catemu;Apio 18;Apio 18; Conga  ;120.074;10;1.200.740;228.141;;;1.428.881;Invertec;Orlando Araya ;;;;
18-12-17;74988;Guia ;Pucalan ;Guano 28  bolos ;Guano;LLay llay;Apio 18;Apio 18;;42;6.100;256.200;48.678;;;304.878;Invertec;Juan Almonte ;;;;
18-12-17;74987;Guia ;Pucalan ;Guano 28  bolos ;Guano;LLay llay;Apio 18;Apio 18;;42;6.100;256.200;48.678;;;304.878;Invertec;Juan Almonte ;;;;
18-12-17;74989;Guia ;Pucalan ;Guano 28  bolos ;Guano;LLay llay;Apio 18;Apio 18;;42;6.100;256.200;48.678;;;304.878;Invertec;Juan Almonte ;;;;
18-12-17;74992;Guia ;Pucalan ;Guano 28  bolos ;Guano;LLay llay;Apio 18;Apio 18;;42;6.100;256.200;48.678;;;304.878;Invertec;Juan Almonte ;;;;
18-12-17;74990;Guia ;Pucalan ;Guano 28  bolos ;Guano;LLay llay;Apio 18;Apio 18;;42;6.100;256.200;48.678;;;304.878;Invertec;Juan Almonte ;;;;
18-12-17;1810;Fact;Orlando Cordova v;echona y tijera ;Bodega;San Jorge;Bodega;Bodega;;;;30.210;5.740;;;35.950;brice_o;Brice_o;PAGADA ;;;
18-12-17;1811;Fact;Orlando Cordova v;Rozones ;Bodega;San Jorge;Bodega;Bodega;;1;;41.471;7.879;;;49.350;Massai;Massai ;PAGADA ;;;
18-12-17;1812;Fact;Orlando Cordova v;Corvos;Bodega;San Jorge;Bodega;Bodega;;1;;4.958;942;;;5.900;brice_o;Brice_o;PAGADA ;;;
18-12-17;141039;Fact;Ferreterias Andina ;varios ;InversiÜn;LLay llay;Inversion comedor ;InversiÜn;;;;11.807;2.243;;;14.050;Valcam ;Valcam;PAGADA;;;
18-12-17;10117;Guêa ;Europlant;Plantulas;Semillas, plantas;LLay llay;Apio 18;Apio 18; Conga  ;150.185;10;1.501.850;285.352;;;1.787.202;Invertec ;Valcam;;;;
18-12-17;775748;Fact;CTI S.A ;microondAS FENSA/ Encimera ;InversiÜn;LLay llay;Inversion comedor ;InversiÜn;;;;92.420;17.560;;;109.980;brice_o;Brice_o;PAGADA ;;;
18-12-17;17874;Fact;Chile mat;varios ;InversiÜn;LLay llay;Inversion comedor ;InversiÜn;;;;21.538;4.092;;;25.630;Valcam ;Valcam;PAGADA;;;
18-12-17;18026;Fact;Agroalmar ;"valvula bola bronce 1""";Bodega;San Jorge;Bodega;Bodega;;;;2.950;561;;;3.511;Massai ;Massai ;PAGADA ;;;
18-12-17;14242;Guêa ;Agric. Los Olmos Ltda;Plantulas;Semillas, plantas;San Jorge;Apio 18;Apio 18; conga  ;132.000;;1.809.000;343.710;;;2.152.710;Diana ;Massai ;;;;
18-12-17;14239;Guêa ;Agric. Los Olmos Ltda;Plantulas;Semillas, plantas;LLay llay;Colchina ;Colchina 18;;72.708;7;508.956;96.702;;;605.658;Diana ;Valcam;;;;
18-12-17;14239;Guêa ;Agric. Los Olmos Ltda;Plantulas;Semillas, plantas;LLay llay;Colchina ;Colchina 18;;31.568;7;220.976;41.985;;;262.961;Diana ;Valcam;;;;
18-12-17;14242;Guêa ;Agric. Los Olmos Ltda;Plantulas ;Semillas, plantas;San Jorge;Apio 18;Apio 18; Conga ;132.000;9;1.809.000;343.710;;;2.152.710;Diana;Massai;;;;
19-12-17;179884;Guia ;Tattersall;greko 1kg;Bodega;San Jorge;Bodega;Bodega;;75;12.457,20;934.290;177.515;;;1.111.805;Invertec;Valcam;;;;
19-12-17;179882;Guia ;Tattersall;Bravo 1 lt;Bodega;San Jorge;Bodega;Bodega;;595;6.353,17;3.780.136;718.226;;;4.498.362;Invertec;Valcam;;;;
19-12-17;179893;Guia ;Tattersall;Bravo 1 lt;Bodega;San Jorge;Bodega;Bodega;;460;6.353,17;2.922.458;555.267;;;3.477.725;Invertec;Nelson Zamora;;;;
19-12-17;179888;Guia ;Tattersall;greko 1kg;Bodega;San Jorge;Bodega;Bodega;;57;12.457,19;710.060;134.911;;;844.971;Invertec;Nelson Zamora;;;;
19-12-17;179898;Guia ;Tattersall;Bravo 1 lt;Bodega;San Jorge;Bodega;Bodega;;365;6.353,17;2.318.908;440.593;;;2.759.501;Invertec;Juan Gonzalez ;;;;
19-12-17;179900;Guia ;Tattersall;greko 1kg;Bodega;San Jorge;Bodega;Bodega;;45;12.457,20;560.574;106.509;;;667.083;Invertec;Juan Gonzalez ;;;;
19-12-17;179906;Guia ;Tattersall;Bravo 1 lt;Bodega;San Jorge;Bodega;Bodega;;610;6.353,17;3.875.435;736.333;;;4.611.768;Invertec;Nahuen ;;;;
19-12-17;179904;Guia ;Tattersall;greko 1kg;Bodega;San Jorge;Bodega;Bodega;;73; 12,457,21 ;909.376;172.781;;;1.082.157;Invertec;Nahuen ;;;;
19-12-17;7902;Guia ;silva y cia ltda;diesel ;Bodega;LLay llay;Bodega;Bodega;;1.010;;547.420;104.010;;;651.430;brice_o;Brice_o;;;;
19-12-17;2849;Fact;silva y cia ltda;Diesel ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;372.277;70.733;;65.239;508.249;brice_o;Brice_o;PAGADA;;;
19-12-17;74991;Guia ;Pucalan ;Guano 28  bolos ;Guano;LLay llay;Apio 18;Apio 18;;42;6.100;256.200;48.678;;;304.878;Invertec;Juan Almonte ;;;;
19-12-17;74993;Guia ;Pucalan ;Guano 28  bolos ;Guano;LLay llay;Apio 18;Apio 18;;42;6.100;256.200;48.678;;;304.878;Invertec;Segundo Calizario;;;;
19-12-17;74994;Guia ;Pucalan ;Guano 28  bolos ;Guano;LLay llay;Apio 18;Apio 18;;42;6.100;256.200;48.678;;;304.878;Invertec;Segundo Calizario;;;;
19-12-17;74995;Guia ;Pucalan ;Guano 28  bolos ;Guano;LLay llay;Apio 18;Apio 18;;42;6.100;256.200;48.678;;;304.878;Invertec;Segundo Calizario;;;;
19-12-17;130;Fact;Hector Maureira Araya;30 dias de arriendo  alectrogeno de100 kva;Arriendo Generador;LLay llay;AdministraciÜn;AdministraciÜn;;;;750.000;142.500;;;892.500;Valcam ;Valcam;PAGADA ;;;
19-12-17;74996;Guia ;Pucalan ;Guano 28  bolos ;Guano;LLay llay;Apio 18;Apio 18;;42;6.100;256.200;48.678;;;304.878;Invertec;Segundo Calizario;;;;
19-12-17;10131;Guêa ;Europlant;Plantulas;Semillas, plantas;LLay llay;Apio 18;Apio 18; Conga  ;183.500;10;1.501.850;285.352;;;1.787.202;Invertec ;Luis Rodriguez;;;;
19-12-17;10130;Guêa ;Europlant;Plantulas;Semillas, plantas;LLay llay;Apio 18;Apio 18; Conga  ;102.760;10;1.501.850;285.352;;;1.787.202;Invertec ;Segundo Calizario;;;;
19-12-17;51;Fact;David villarroel Arancibia;Flete desde pocochay a llayllay. Un rotovator, retorno 96 sacos de abono a pocochay, se cargo un tractor de fumigadora a olmue y de olmue a llay llay un abonador.;Traslados/Fletes;San Jorge;Maquinaria;Maquinaria;;;;160.000;30.400;;;190.400;Valcam ;Valcam;A pago 04-01;;;
19-12-17;1015972;boleta;Com. Rosati;diesel ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;36.576;;;;36.576;brice_o;Brice_o;;;;
19-12-17;2114;Guia ;Com. Rosati;Diesel ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;12.358;2.348;;2.107;16.813;brice_o;Brice_o;;;;
19-12-17;88419;Fact;Com. Bella palma;Combustible ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;16.329;3.102;;10.569;30.000;brice_o;Brice_o;PAGADA;;;
19-12-17;88458;Fact;Com. Bella palma;Combustible ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;23.132;4.395;;14.973;42.500;Valcam ;Valcam;PAGADA ;;;
19-12-17;18930;Fact;Chile mat;Varios ;InversiÜn;LLay llay;Inversion comedor ;InversiÜn;;;;25.445;4.835;;;30.280;Valcam ;Valcam;PAGADA;;;
19-12-17;10133;Guêa ;Europlant;Plantulas;Semillas, plantas;LLay llay;Apio 18;Apio 18; Conga  ;164.049;10;1.501.850;285.352;;;1.787.202;Invertec ;Valcam;;;;
20-12-17;362;Guêa ;Ecoplantas ;Plantulas;Semillas, plantas;LLay llay;Apio 18;Apio 18; 150 ban conga  ;57.000;10;570.000;108.300;;;678.300;Invertec ;Segundo Calizario;;;;
20-12-17;362;Guêa ;Ecoplantas ;plantulas ;Semillas, plantas;Catemu;Apio 18;Apio 18; 400 ban conga  ;152.000;10;1.520.000;288.800;;;1.808.800;Invertec ;Ricardo Vasquez;;;;
20-12-17;3136243;Fact;Copeval ;Sulfato de manganeso ;Bodega;San Jorge;Bodega;Bodega;;50;575;28.750;5.463;;;34.213;Gonzalez;Valcam;pendiente;;;
20-12-17;3136244;Fact;Copeval ;Mageos  1 kg;Bodega;San Jorge;Bodega;Bodega;;4;34.850;139.400;26.486;;;165.886;Gonzalez;Valcam;pendiente;;;
20-12-17;3136244;Fact;Copeval ;Mageos  grs;Bodega;San Jorge;Bodega;Bodega;;200;3.620;7.240;1.376;;;8.616;Gonzalez;Valcam;pendiente;;;
20-12-17;3136244;Fact;Copeval ;Hurricane kg;Bodega;San Jorge;Bodega;Bodega;;5,25;30.300;636.300;120.897;;;757.197;Gonzalez;Valcam;pendiente;;;
20-12-17;18962;Fact;Chile mat;tierra color/ broca madera;InversiÜn;LLay llay;Inversion comedor ;InversiÜn;;;;3.336;634;;;3.970;Valcam ;Valcam;PAGADA;;;
20-12-17;4153;Fact;Barraca de Madera Central;Estacas ;Materiales;Pocochay;Maiz;Maêz 18;;250;200;42.017;7.983;;;50.000;brice_o;Brice_o;Pagada;;;
20-12-17;1561;Fact;Agri y Com dos cordilleras;oenothera palida ;Semillas, plantas;San Jorge;oenothera;Flores 18; b200 ;10.200;;183.600;34.884;;;218.484;Valcam ;Valcam;pendiente ;;;
20-12-17;362;Guêa ;Ecoplantas ;plantulas ;Semillas, plantas;LLay llay;Apio 18;Apio 18; 250 ban conga  ;95.000;10;950.000;180.500;;;1.130.500;Invertec ;Valcam;;;;
21-12-17;2852;Fact;silva y cia ltda;Diesel;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;400.216;76.041;;71.163;547.420;brice_o;Brice_o;PAGADA;;;
21-12-17;125;Guêa ;Semilla de Los Andes;Plantulas ;Semillas, plantas;Collao ;Callistephus;Flores 18;;547;;; -   ;;; -   ;Valcam ;Valcam;;;;
21-12-17;8658;Fact;Agrodistribuidores Ltda ;trainer lts.;Bodega;LLay llay;Bodega;Bodega;;15;;111.000;21.090;;;132.090;Valcam ;Valcam;Pendiente;;;
21-12-17;440;Fact;Gilberto Cabrera Pimentel;lavado carroceria e interior;MantenciÜn/ReparaciÜn;San Jorge;Maquinaria;Maquinaria;;;;6.723;1.277;;;8.000;brice_o;Brice_o;PAGADA;;;
21-12-17;53271;Fact;Crop Production Services;Command ;Bodega;San Jorge;Bodega;Bodega;;4;45.302,34;181.209;34.430;;;215.639;Massai ;Massai;;;;
21-12-17;2118;Guia ;Com. Rosati;Diesel ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;27.426;5.211;;4.795;37.432;brice_o;Brice_o;;;;
21-12-17;19004;Fact;Chile mat;varios ;InversiÜn;LLay llay;Inversion comedor ;InversiÜn;;;;400.329;76.063;;;476.392;Valcam ;Valcam;PAGADA;;;
21-12-17;10155;Guêa ;Europlant;Plantulas ;Semillas, plantas;Catemu;Apio 18;Apio 18; Conga  ;73.440;10;734.400;139.536;;;873.936;Invertec;Orlando Araya ;;;;
21-12-17;534;Guêa ;Agrodistribuidores Ltda ;Plantulas ;Semillas, plantas;Catemu;Apio 18;Apio 18; conga ;150.000;;2.025.000;384.750;;;2.409.750;Valcam ;Ventura Sepulveda;;;;
22-12-17;7883;Guia ;silva y cia ltda;Diesel ;Bodega;San Jorge;Bodega;Bodega;;820;;436.240;;;;436.240;brice_o;Brice_o;;;;
22-12-17;1885;Guia ;Com. Rosati;Diesel ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;25.108;4.771;;4.390;34.269;brice_o;Brice_o;;;;
22-12-17;2121;Guia ;Com. Rosati;Diesel ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;27.977;5.316;;4.892;38.185;brice_o;Brice_o;;;;
22-12-17;1886;Guia ;Com. Rosati;diesel ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;13.921;2.645;;2.434;19.000;brice_o;Brice_o;;;;
22-12-17;2120;Guia ;Com. Rosati;Diesel ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;17.166;3.262;;3.002;23.430;brice_o;Brice_o;;;;
22-12-17;6492;Fact;Com. Mar y sol ltda ;Combustible ;Combustible y Lubricantes;San Jorge;Maquinaria;Maquinaria;;;;19.637;3.731;;13.631;36.999;Valcam ;Valcam;PAGADA ;;;
26-12-17;127;Guia ;Semilla de Los Andes;lonas de cosecha ;Bodega;San Jorge;Bodega;Bodega;;10;;; -   ;;; -   ;Valcam ;Valcam;;;;
26-12-17;9909504;Fact;Prisa ;corchetera alicate/ corchetes 5000 un.;Artêculos de oficina;;Maiz ;Maêz 18;;;;76.785;14.589;;;91.374;brice_o;Brice_o;;;;
26-12-17;1846;Fact;Orlando Cordova v;tijeras ;Artêculos de oficina;Pocochay;Maiz;Maêz 18;;;;31.764;6.035;;;37.799;brice_o;Brice_o;PAGADA ;;;
